tournament_year,stage,player_1name,player_2name,player_1score,player_2score
2016,1/32-FINALS,Bunting S.,Artut J.,3.0,0.0
2016,1/32-FINALS,Caven J.,Szabo R.,3.0,0.0
2016,1/32-FINALS,Suljovic M.,Wattimena J.,3.0,1.0
2016,1/32-FINALS,Hamilton A.,Murnan J.,2.0,3.0
2016,1/32-FINALS,Taylor P.,Ono K.,3.0,0.0
2016,1/32-FINALS,Van der Voort V.,Ryder L.,3.0,0.0
2016,1/32-FINALS,Whitlock S.,Evans R.,2.0,3.0
2016,1/32-FINALS,Painter K.,Viljanen K.,3.0,0.0
2016,1/32-FINALS,White I.,van den Bergh D.,1.0,3.0
2016,1/32-FINALS,Beaton S.,Kokiri K.,3.0,0.0
2016,1/32-FINALS,van Gerwen M.,Eidams R.,3.0,2.0
2016,1/32-FINALS,Huybrechts K.,Pallett D.,2.0,3.0
2016,1/32-FINALS,Dolan B.,Anderson K.,0.0,3.0
2016,1/32-FINALS,Webster M.,McGowan M.,3.0,0.0
2016,1/32-FINALS,Pipe J.,Kist C.,0.0,3.0
2016,1/32-FINALS,Henderson J.,Webster D.,1.0,3.0
2016,1/32-FINALS,Anderson G.,Boulton A.,3.0,0.0
2016,1/32-FINALS,Wright P.,Brown K.,3.0,0.0
2016,1/32-FINALS,Lewis J.,Gurney D.,1.0,3.0
2015,1/32-FINALS,Bunting S.,Marijanovic R.,3.0,1.0
2015,1/32-FINALS,Lewis A.,Pallett D.,3.0,0.0
2015,1/32-FINALS,King M.,Hopp M.,2.0,3.0
2015,1/32-FINALS,Van der Voort V.,Henderson J.,3.0,2.0
2015,1/32-FINALS,Dolan B.,Arendse N.,3.0,0.0
2015,1/32-FINALS,van Barneveld R.,Rodriguez R.-J.,3.0,0.0
2015,1/32-FINALS,Smith M.,Suljovic M.,3.0,1.0
2015,1/32-FINALS,Caven J.,Hogg J.,3.0,2.0
2015,1/32-FINALS,White I.,Michael J.,3.0,1.0
2015,1/32-FINALS,Wade J.,Lewis J.,3.0,1.0
2015,1/32-FINALS,Chisnall D.,de Vreede R.,3.0,0.0
2015,1/32-FINALS,Huybrechts K.,Mansell M.,3.0,0.0
2015,1/32-FINALS,Painter K.,Koltsov B.,3.0,1.0
2015,1/32-FINALS,Winstanley D.,Jones W.,3.0,2.0
2015,1/32-FINALS,Webster M.,Meulenkamp R.,3.0,1.0
2015,1/32-FINALS,Nicholson P.,van de Pas B.,2.0,3.0
2015,1/32-FINALS,Anderson G.,Kirchner S.,3.0,1.0
2015,1/32-FINALS,Whitlock S.,Webster D.,1.0,3.0
2015,1/32-FINALS,Jenkins T.,Weber J.,3.0,1.0
2015,1/32-FINALS,Beaton S.,Anderson K.,0.0,3.0
2015,1/32-FINALS,Baxter R.,Gurney D.,3.0,1.0
2015,1/32-FINALS,Thornton R.,Gilding A.,3.0,0.0
2015,1/32-FINALS,Pipe J.,Ryder L.,2.0,3.0
2015,1/32-FINALS,Smith A.,Huybrechts R.,0.0,3.0
2015,1/32-FINALS,Kellett S.,Stein S.,1.0,3.0
2015,1/32-FINALS,Taylor P.,Artut J.,3.0,0.0
2015,1/32-FINALS,Wright P.,Price G.,3.0,0.0
2015,1/32-FINALS,Hamilton A.,Richardson D.,3.0,2.0
2015,1/32-FINALS,Newton W.,Reyes C.,2.0,3.0
2015,1/32-FINALS,van Gerwen M.,Cullen J.,3.0,1.0
2015,1/32-FINALS,Klaasen J.,Kist C.,3.0,1.0
2015,1/32-FINALS,Part J.,Brown K.,2.0,3.0
2014,1/32-FINALS,Painter K.,Seyler T.,3.0,0.0
2014,1/32-FINALS,Newton W.,Lam R.,3.0,1.0
2014,1/32-FINALS,Wade J.,Webster D.,3.0,2.0
2014,1/32-FINALS,Webster M.,Suljovic M.,3.0,2.0
2014,1/32-FINALS,Lewis A.,Smith D.,3.0,0.0
2014,1/32-FINALS,Smith M.,Hashimoto M.,3.0,1.0
2014,1/32-FINALS,Pipe J.,Monk A.,3.0,0.0
2014,1/32-FINALS,Smith A.,Brown S.,3.0,1.0
2014,1/32-FINALS,Whitlock S.,Smith R.,3.0,0.0
2014,1/32-FINALS,van Gerwen M.,Lerchbacher Z.,3.0,0.0
2014,1/32-FINALS,Van der Voort V.,Clark M.,3.0,1.0
2014,1/32-FINALS,Lloyd C.,Anderson B.,2.0,3.0
2014,1/32-FINALS,King M.,Young D.,3.0,0.0
2014,1/32-FINALS,Beaton S.,Petersen D.,1.0,3.0
2014,1/32-FINALS,Huybrechts K.,Huybrechts R.,3.0,1.0
2014,1/32-FINALS,Baxter R.,Evans R.,0.0,3.0
2014,1/32-FINALS,Caven J.,Klaasen J.,3.0,1.0
2014,1/32-FINALS,Dolan B.,Osborne C.,3.0,0.0
2014,1/32-FINALS,van Barneveld R.,Lewis J.,3.0,0.0
2014,1/32-FINALS,Chisnall D.,Henderson J.,2.0,3.0
2014,1/32-FINALS,Nicholson P.,Kellett S.,3.0,0.0
2014,1/32-FINALS,Hamilton A.,Barbero J.,3.0,1.0
2014,1/32-FINALS,Anderson G.,Dudbridge M.,3.0,0.0
2014,1/32-FINALS,Thornton R.,Hopp M.,3.0,1.0
2014,1/32-FINALS,White I.,Anderson K.,3.0,1.0
2014,1/32-FINALS,Jenkins T.,Laursen P.,2.0,3.0
2014,1/32-FINALS,Jones W.,McDine K.,2.0,3.0
2014,1/32-FINALS,Walsh M.,Komula J.,1.0,3.0
2014,1/32-FINALS,Burnett R.,Winstanley D.,3.0,1.0
2014,1/32-FINALS,Taylor P.,Szabo R.,3.0,1.0
2014,1/32-FINALS,Wright P.,Cullen J.,3.0,0.0
2014,1/32-FINALS,Part J.,Michels M.,3.0,2.0
2013,1/32-FINALS,van Gerwen M.,Lim P.,3.0,0.0
2013,1/32-FINALS,Van der Voort V.,Kellett S.,3.0,0.0
2013,1/32-FINALS,Huybrechts K.,Rand S.,2.0,3.0
2013,1/32-FINALS,Walsh M.,Webster D.,3.0,1.0
2013,1/32-FINALS,Whitlock S.,Muramatsu H.,3.0,0.0
2013,1/32-FINALS,Lloyd C.,Young D.,3.0,2.0
2013,1/32-FINALS,Baxter R.,Priestley D.,3.0,1.0
2013,1/32-FINALS,Pipe J.,Jenkins A.,3.0,0.0
2013,1/32-FINALS,Osborne C.,Ilagan L.,3.0,0.0
2013,1/32-FINALS,King M.,Winstanley D.,2.0,3.0
2013,1/32-FINALS,Newton W.,Haines J.,3.0,0.0
2013,1/32-FINALS,Beaton S.,Anderson K.,3.0,0.0
2013,1/32-FINALS,Caven J.,Bowles J.,2.0,3.0
2013,1/32-FINALS,Wade J.,Hudson P.,3.0,0.0
2013,1/32-FINALS,Webster M.,White I.,3.0,1.0
2013,1/32-FINALS,Wright P.,Monk A.,3.0,0.0
2013,1/32-FINALS,Anderson G.,Haavisto J.,3.0,1.0
2013,1/32-FINALS,van Barneveld R.,Smith M.,3.0,0.0
2013,1/32-FINALS,Hamilton A.,Richardson J.,3.0,1.0
2013,1/32-FINALS,Dolan B.,Jones M.,3.0,0.0
2013,1/32-FINALS,Ovens D.,Hopp M.,3.0,2.0
2013,1/32-FINALS,Taylor P.,Mansell M.,3.0,0.0
2013,1/32-FINALS,Part J.,Cullen J.,3.0,0.0
2013,1/32-FINALS,Chisnall D.,Tichowitsch S.,3.0,0.0
2013,1/32-FINALS,Smith A.,Gurney D.,1.0,3.0
2013,1/32-FINALS,Jenkins T.,Brown S.,3.0,0.0
2013,1/32-FINALS,Burnett R.,Hubbard J.,3.0,2.0
2013,1/32-FINALS,Jones W.,Hendriks J.,0.0,3.0
2013,1/32-FINALS,Painter K.,Chen N. L.,3.0,0.0
2013,1/32-FINALS,Lewis A.,Vos G.,3.0,1.0
2013,1/32-FINALS,Nicholson P.,Stompe C.,3.0,0.0
2013,1/32-FINALS,Thornton R.,Caris M.,3.0,0.0
2012,1/32-FINALS,Brown S.,Petersen D.,2.0,3.0
2012,1/32-FINALS,Whitlock S.,Smith D.,3.0,0.0
2012,1/32-FINALS,Part J.,Henderson J.,3.0,0.0
2012,1/32-FINALS,Smith A.,Rand S.,0.0,3.0
2012,1/32-FINALS,Jenkins T.,Cullen J.,3.0,0.0
2012,1/32-FINALS,Anderson G.,Artut J.,3.0,2.0
2012,1/32-FINALS,Osborne C.,van Gerwen M.,1.0,3.0
2012,1/32-FINALS,Lloyd C.,Young D.,3.0,1.0
2012,1/32-FINALS,Wade J.,Korte P.,3.0,1.0
2012,1/32-FINALS,Painter K.,Monk A.,3.0,1.0
2012,1/32-FINALS,King M.,Kime G.,3.0,0.0
2012,1/32-FINALS,Hamilton A.,Alcinas T.,3.0,2.0
2012,1/32-FINALS,Walsh M.,French W.,3.0,1.0
2012,1/32-FINALS,van Barneveld R.,Richardson J.,0.0,3.0
2012,1/32-FINALS,Dudbridge M.,Chisnall D.,0.0,3.0
2012,1/32-FINALS,Dolan B.,Huybrechts K.,0.0,3.0
2012,1/32-FINALS,Ovens D.,Munch K.,0.0,1.0
2012,1/32-FINALS,Nicholson P.,Suljovic M.,3.0,1.0
2012,1/32-FINALS,Van der Voort V.,Hylton M.,3.0,2.0
2012,1/32-FINALS,Beaton S.,Caris M.,3.0,2.0
2012,1/32-FINALS,Tabern A.,Perez C.,3.0,1.0
2012,1/32-FINALS,Thornton R.,White I.,3.0,1.0
2012,1/32-FINALS,Baxter R.,Farmer S.,2.0,3.0
2012,1/32-FINALS,Wright P.,Klaasen J.,1.0,3.0
2012,1/32-FINALS,Taylor P.,Muramatsu H.,3.0,0.0
2012,1/32-FINALS,Newton W.,van de Rijk K.,3.0,0.0
2012,1/32-FINALS,Stompe C.,Smith M.,3.0,0.0
2012,1/32-FINALS,Pipe J.,Reed S.,3.0,1.0
2012,1/32-FINALS,Jones W.,MacKenzie S.,3.0,1.0
2012,1/32-FINALS,Lewis A.,Heydon N.,3.0,2.0
2012,1/32-FINALS,Webster M.,Burnett R.,2.0,3.0
2012,1/32-FINALS,Caven J.,Scholten R.,1.0,3.0
2011,1/32-FINALS,King M.,Caris M.,3.0,0.0
2011,1/32-FINALS,Priestley D.,Roith B.,3.0,0.0
2011,1/32-FINALS,Walsh M.,Pipe J.,3.0,1.0
2011,1/32-FINALS,Smith A.,Tichowitsch S.,3.0,1.0
2011,1/32-FINALS,Caven J.,Petersen D.,3.0,1.0
2011,1/32-FINALS,van Barneveld R.,Hine S.,3.0,1.0
2011,1/32-FINALS,Bates B.,McDine K.,1.0,3.0
2011,1/32-FINALS,Osborne C.,Thompson C.,3.0,1.0
2011,1/32-FINALS,Van der Voort V.,Ridd P.,3.0,0.0
2011,1/32-FINALS,Klaasen J.,Brown S.,1.0,3.0
2011,1/32-FINALS,Jenkins T.,Cullen J.,3.0,2.0
2011,1/32-FINALS,van Gerwen M.,Suljovic M.,1.0,3.0
2011,1/32-FINALS,Ovens D.,Artut J.,3.0,1.0
2011,1/32-FINALS,Wade J.,Alcinas T.,3.0,0.0
2011,1/32-FINALS,Painter K.,Dolan B.,0.0,3.0
2011,1/32-FINALS,Tabern A.,Burnett R.,3.0,2.0
2011,1/32-FINALS,Part J.,Laursen P.,0.0,3.0
2011,1/32-FINALS,Newton W.,Young D.,3.0,0.0
2011,1/32-FINALS,Thornton R.,Heydon N.,3.0,1.0
2011,1/32-FINALS,Jones W.,Shepherd K.,3.0,1.0
2011,1/32-FINALS,Anderson G.,Hashimoto M.,3.0,0.0
2011,1/32-FINALS,Whitlock S.,Evans S.,3.0,0.0
2011,1/32-FINALS,Dudbridge M.,Roy A.,3.0,1.0
2011,1/32-FINALS,Hamilton A.,Smith D.,3.0,0.0
2011,1/32-FINALS,Baxter R.,Scholten R.,3.0,0.0
2011,1/32-FINALS,Lewis A.,Eccles T.,3.0,0.0
2011,1/32-FINALS,Lloyd C.,Welge A.,3.0,2.0
2011,1/32-FINALS,Stompe C.,Wright P.,1.0,3.0
2011,1/32-FINALS,Taylor P.,Mawson G.,3.0,0.0
2011,1/32-FINALS,Webster M.,Maish S.,3.0,0.0
2011,1/32-FINALS,Beaton S.,Hylton M.,2.0,3.0
2011,1/32-FINALS,Nicholson P.,Farmer S.,3.0,0.0
2010,1/32-FINALS,Wade J.,Brown S.,3.0,1.0
2010,1/32-FINALS,van Gerwen M.,Wright P.,3.0,1.0
2010,1/32-FINALS,Jones W.,Roy A.,3.0,1.0
2010,1/32-FINALS,Ovens D.,Van der Rassel J.,3.0,1.0
2010,1/32-FINALS,Osborne C.,Whitlock S.,1.0,3.0
2010,1/32-FINALS,Beaton S.,Rodriguez C.,3.0,0.0
2010,1/32-FINALS,Smith A.,Young D.,2.0,3.0
2010,1/32-FINALS,Baxter R.,Muramatsu H.,3.0,0.0
2010,1/32-FINALS,Jenkins T.,Nicholson P.,3.0,2.0
2010,1/32-FINALS,Part J.,Greebe T.,3.0,0.0
2010,1/32-FINALS,Van der Voort V.,Duo D.,3.0,0.0
2010,1/32-FINALS,Hamilton A.,Kijamet O.,3.0,0.0
2010,1/32-FINALS,van Barneveld R.,Parry W.,3.0,0.0
2010,1/32-FINALS,Caven J.,Anderson G.,2.0,3.0
2010,1/32-FINALS,Painter K.,Suljovic M.,3.0,1.0
2010,1/32-FINALS,Tabern A.,MacNeil K.,3.0,2.0
2010,1/32-FINALS,Walsh M.,Webster M.,2.0,3.0
2010,1/32-FINALS,Dudbridge M.,Welge A.,3.0,0.0
2010,1/32-FINALS,Eccles T.,Dolan B.,1.0,3.0
2010,1/32-FINALS,Manley P.,Jenkins A.,3.0,2.0
2010,1/32-FINALS,Klaasen J.,Bates B.,1.0,3.0
2010,1/32-FINALS,King M.,Clark M.,3.0,0.0
2010,1/32-FINALS,Newton W.,Komula J.,3.0,0.0
2010,1/32-FINALS,Shepherd K.,Burnett S.,3.0,0.0
